,Cell_ID,material,Â÷¼ö,position,OL.Thickness
7940,PEM03,material_b,2,10,6
7941,PEM03,material_b,2,15,5.5
7942,PEM03,material_b,2,20,10.5
7943,PEM03,material_b,2,25,8
7963,PEM04,material_a,2,0,28.6
7964,PEM04,material_a,2,5,25.8
7965,PEM04,material_a,2,10,42.6
7966,PEM04,material_a,2,15,29.4
7967,PEM04,material_a,2,20,25.3
7968,PEM04,material_a,2,25,36.6
7984,PEM04,material_b,2,0,1
7985,PEM04,material_b,2,5,6.5
7986,PEM04,material_b,2,10,5.5
7987,PEM04,material_b,2,15,6
7988,PEM04,material_b,2,20,1
7989,PEM04,material_b,2,25,2.5
8009,PEM05,material_a,2,0,29.3
8010,PEM05,material_a,2,5,19.5
8011,PEM05,material_a,2,10,32
8012,PEM05,material_a,2,15,22.3
8013,PEM05,material_a,2,20,13.1
8014,PEM05,material_a,2,25,25.5
8030,PEM05,material_b,2,0,2
8031,PEM05,material_b,2,5,8
8032,PEM05,material_b,2,10,1
8033,PEM05,material_b,2,15,12
8034,PEM05,material_b,2,20,9
8035,PEM05,material_b,2,25,0.5
8053,PEM06,material_a,2,1,40.3
8054,PEM06,material_a,2,2,39.9
8055,PEM06,material_a,2,3,38.7
8056,PEM06,material_a,2,4,28.5
8057,PEM06,material_a,2,5,27.5
8058,PEM06,material_a,2,6,26.2
8073,PEM06,material_b,2,0,20
8074,PEM06,material_b,2,5,11.5
8075,PEM06,material_b,2,10,12
8076,PEM06,material_b,2,15,18
8077,PEM06,material_b,2,20,24
8078,PEM06,material_b,2,25,24
8098,PEM07,material_a,2,1,19.1
8099,PEM07,material_a,2,2,19.1
8100,PEM07,material_a,2,3,18.1
8101,PEM07,material_a,2,4,18.1
8102,PEM07,material_a,2,5,17.6
8103,PEM07,material_a,2,6,22.2
8104,PEM07,material_a,2,7,17.1
8118,PEM07,material_b,2,0,1
8119,PEM07,material_b,2,5,1
8120,PEM07,material_b,2,10,1
8121,PEM07,material_b,2,15,1.5
8122,PEM07,material_b,2,20,3.5
8123,PEM07,material_b,2,25,1
8143,PEM08,material_a,2,0,20.7
8144,PEM08,material_a,2,5,17.7
8145,PEM08,material_a,2,10,30.7
8146,PEM08,material_a,2,15,26.5
8147,PEM08,material_a,2,20,26.2
8148,PEM08,material_a,2,25,30.1
8164,PEM08,material_b,2,0,6
8165,PEM08,material_b,2,5,18
8166,PEM08,material_b,2,10,20.5
8167,PEM08,material_b,2,15,13.5
8168,PEM08,material_b,2,20,17
8169,PEM08,material_b,2,25,16
8189,PEM09,material_a,2,0,23.2
8190,PEM09,material_a,2,5,19.1
8191,PEM09,material_a,2,10,25.3
8192,PEM09,material_a,2,15,33.5
8193,PEM09,material_a,2,20,17.9
8194,PEM09,material_a,2,25,21.2
8210,PEM09,material_b,2,0,6
8211,PEM09,material_b,2,5,8.5
8212,PEM09,material_b,2,10,7
8213,PEM09,material_b,2,15,4
8214,PEM09,material_b,2,20,4.5
8215,PEM09,material_b,2,25,9
8235,PEM10,material_a,2,1,25.7
8236,PEM10,material_a,2,2,24.8
8237,PEM10,material_a,2,3,23.2
8238,PEM10,material_a,2,4,21.7
8239,PEM10,material_a,2,5,20.5
8240,PEM10,material_a,2,6,20.5
8254,PEM10,material_b,2,0,5.5
8255,PEM10,material_b,2,5,6.5
8256,PEM10,material_b,2,10,24
8257,PEM10,material_b,2,15,12.5
8258,PEM10,material_b,2,20,11.5
8259,PEM10,material_b,2,25,6.5
8279,PEM11,material_a,2,0,17.1
8280,PEM11,material_a,2,5,35.6
8281,PEM11,material_a,2,10,72.6
8282,PEM11,material_a,2,15,36.6
8283,PEM11,material_a,2,20,23.2
8284,PEM11,material_a,2,25,69.5
8300,PEM11,material_b,2,0,18
8301,PEM11,material_b,2,5,8
8302,PEM11,material_b,2,10,24
8303,PEM11,material_b,2,15,26
8304,PEM11,material_b,2,20,15
8305,PEM11,material_b,2,25,45
8325,PEM12,material_a,2,0,21.2
8326,PEM12,material_a,2,5,24.3
8327,PEM12,material_a,2,10,29.4
8328,PEM12,material_a,2,15,15
8329,PEM12,material_a,2,20,22.2
8330,PEM12,material_a,2,25,9.9
8345,PEM12,material_b,2,0,0
8346,PEM12,material_b,2,5,5
8347,PEM12,material_b,2,10,5
8348,PEM12,material_b,2,15,7
8349,PEM12,material_b,2,20,2.5
8350,PEM12,material_b,2,25,11.5
8370,PEM13,material_a,2,0,31.5
8371,PEM13,material_a,2,5,67.5
8372,PEM13,material_a,2,10,29.4
8373,PEM13,material_a,2,15,38.7
8374,PEM13,material_a,2,20,15.5
8375,PEM13,material_a,2,25,28.5
8391,PEM13,material_b,2,0,5
8392,PEM13,material_b,2,5,3
8393,PEM13,material_b,2,10,6.5
8394,PEM13,material_b,2,15,6
8395,PEM13,material_b,2,20,10
8396,PEM13,material_b,2,25,18
8416,PEM14,material_a,2,0,28.4
